route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_10,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_109,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_108,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_107,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_106,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_105,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_104,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_103,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467827_102,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467827_5,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467827_4,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467827_3,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467827_2,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467827_1,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_9,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_99,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_97,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_96,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_95,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_94,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_93,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_92,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_91,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_90,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_8,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_89,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_88,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_87,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_86,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_85,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_84,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_83,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_82,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_81,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_7,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_79,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_78,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_77,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_76,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_75,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_74,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_73,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_72,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_71,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_70,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_6,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_69,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_68,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_67,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_66,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_65,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_64,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_63,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_62,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_61,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_60,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_5,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_59,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_58,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_57,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_56,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_55,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_54,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_53,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_52,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_51,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_50,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_4,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_49,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_48,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_47,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_46,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_45,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_44,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_43,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_42,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_41,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_40,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_3,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_39,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_38,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_37,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_36,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_35,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_34,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_33,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_32,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_31,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_30,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_29,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_28,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_27,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_26,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_25,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_24,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_23,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_22,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_21,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_20,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_19,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_197,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_196,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_195,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_194,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_193,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_192,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_190,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_18,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_189,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_188,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_187,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_186,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_185,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_184,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_183,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_182,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_181,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_180,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_17,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_179,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_178,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_177,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_176,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_175,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_174,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_173,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_172,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_171,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_170,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_16,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_169,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_168,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_167,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_166,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_165,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_164,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_163,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_162,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_161,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_160,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_159,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_158,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_157,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_156,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_15,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_155,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_154,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_153,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_152,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_151,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_150,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_14,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_149,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_148,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_147,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_146,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_145,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_144,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_143,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_142,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_141,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_140,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_13,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_139,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_138,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_137,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_131,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_12,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_121,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_120,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_11,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_118,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_117,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_115,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_114,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_112,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_111,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_110,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_10,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_109,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_108,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_106,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_105,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_104,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_103,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_102,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_101,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5087122_2467830_100,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467830_80,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467830_191,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467830_116,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467830_2,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:119479-C01383-COU_RATP_5084530_2467830_1,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:125756-C01383-COU_RATP_5083943_2467826_7,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:125756-C01383-COU_RATP_5083943_2467826_53,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_190,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_189,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_188,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_187,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_186,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:121404-C01383-COU_RATP_5083947_2467826_185,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
